Tweet ID,text,attachments,author_id,context_annotations,conversation_id,created_at,entities,geo,in_reply_to_user_id,lang,public_metrics,referenced_tweets,entities_hashtags
1453087523996114945,"Hello, im the owner of this fanpage.
This fanpage is dedicated to my favorite persons in this world who inspires me every single day again and again💕
@selenagomez @Camila_Cabello @KylieJenner @jordynwoods @oliviagobrien @sydneyLcarlson  So proud of them no matter what💕 https://t.co/6DMUcQO5aE","{'media_keys': ['3_1453087512868573189', '3_1453087512860233731', '3_1453087512877047808', '3_1453087512860237827']}",757921516436779008,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806556845703766016', 'name': 'Selena Gomez', 'description': 'Selena Gomez'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1100871085128478720', 'name': 'Jordyn Woods', 'description': 'Jordyn Woods'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '806556845703766016', 'name': 'Selena Gomez', 'description': 'Selena Gomez'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '810938279801470977', 'name': 'Pop', 'description': 'Pop'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '806556845703766016', 'name': 'Selena Gomez', 'description': 'Selena Gomez'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '1100871085128478720', 'name': 'Jordyn Woods', 'description': 'Jordyn Woods'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '806579980960350208', 'name': 'Kylie Jenner', 'description': 'Kylie Jenner'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808380689414393856', 'name': 'Camila Cabello', 'description': 'Camila Cabello'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '808380689414393856', 'name': 'Camila Cabello', 'description': 'Camila Cabello'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '806579980960350208', 'name': 'Kylie Jenner', 'description': 'Kylie Jenner'}}]",1453087523996114945,2021-10-26 19:53:57+00:00,"{'mentions': [{'start': 150, 'end': 162, 'username': 'selenagomez', 'id': '23375688'}, {'start': 163, 'end': 178, 'username': 'Camila_Cabello', 'id': '739784130'}, {'start': 179, 'end': 191, 'username': 'KylieJenner', 'id': '236699098'}, {'start': 192, 'end': 204, 'username': 'jordynwoods', 'id': '121551369'}, {'start': 205, 'end': 219, 'username': 'oliviagobrien', 'id': '1515362448'}, {'start': 220, 'end': 235, 'username': 'sydneyLcarlson', 'id': '251706326'}], 'urls': [{'start': 270, 'end': 293, 'url': 'https://t.co/6DMUcQO5aE', 'expanded_url': 'https://twitter.com/KJSCSOsquad/status/1453087523996114945/photo/1', 'display_url': 'pic.twitter.com/6DMUcQO5aE'}, {'start': 270, 'end': 293, 'url': 'https://t.co/6DMUcQO5aE', 'expanded_url': 'https://twitter.com/KJSCSOsquad/status/1453087523996114945/photo/1', 'display_url': 'pic.twitter.com/6DMUcQO5aE'}, {'start': 270, 'end': 293, 'url': 'https://t.co/6DMUcQO5aE', 'expanded_url': 'https://twitter.com/KJSCSOsquad/status/1453087523996114945/photo/1', 'display_url': 'pic.twitter.com/6DMUcQO5aE'}, {'start': 270, 'end': 293, 'url': 'https://t.co/6DMUcQO5aE', 'expanded_url': 'https://twitter.com/KJSCSOsquad/status/1453087523996114945/photo/1', 'display_url': 'pic.twitter.com/6DMUcQO5aE'}]}",{'place_id': '332a7aa5544b56ad'},,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,
1453087505507500032,"Hello, world! Hello, world! Hello, world! Hello, world! Hello, world!",,1432229990939062276,,1453087505507500032,2021-10-26 19:53:53+00:00,,,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
1453087482031996930,"RT @joBeeGeorgeous: 'Diwali was the most ancient festival in the world. Much before religions were created.'

Hello! NCB! We need you to ch…",,132864026,,1453087482031996930,2021-10-26 19:53:47+00:00,"{'mentions': [{'start': 3, 'end': 18, 'username': 'joBeeGeorgeous', 'id': '961223387044442112'}]}",,,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453079152894959620 type=retweeted],
1453087463107448832,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1253957247392047105,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453087463107448832,2021-10-26 19:53:42+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453087390952738817,"RT @hellokitty: Cuteness meets kindness 🎀 @puravidabrac x Hello Kitty and Friends is here! For each style sold, Pura Vida and Sanrio will d…",,1089212720229036032,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1443277565393719296', 'name': 'Hello Kitty'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1038116841485303808', 'name': 'Sanrio', 'description': 'Sanrio (サンリオ)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1443277565393719296', 'name': 'Hello Kitty'}}, {'domain': {'id': '122', 'name': 'Fictional Character', 'description': 'A person or other being in a narrative work of art, like Tom Sawyer or Jon Snow'}, 'entity': {'id': '1443277565393719296', 'name': 'Hello Kitty'}}]",1453087390952738817,2021-10-26 19:53:25+00:00,"{'mentions': [{'start': 3, 'end': 14, 'username': 'hellokitty', 'id': '3181561'}, {'start': 42, 'end': 55, 'username': 'puravidabrac', 'id': '166309839'}], 'annotations': [{'start': 113, 'end': 121, 'probability': 0.611, 'type': 'Person', 'normalized_text': 'Pura Vida'}, {'start': 127, 'end': 132, 'probability': 0.2767, 'type': 'Organization', 'normalized_text': 'Sanrio'}]}",,,en,"{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453028758131183627 type=retweeted],
1453087387261669377,"RT @insertdisc5: [deltarune] hello, world! https://t.co/64qu8xhb7J","{'media_keys': ['3_1452801998961659917', '3_1452802003957161987', '3_1452802007685869577', '3_1452802012228333572']}",15438013,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1057622481396068352', 'name': 'Undertale', 'description': 'Undertale'}}]",1453087387261669377,2021-10-26 19:53:24+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'insertdisc5', 'id': '1555750129'}], 'urls': [{'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}, {'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}, {'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}, {'start': 43, 'end': 66, 'url': 'https://t.co/64qu8xhb7J', 'expanded_url': 'https://twitter.com/insertdisc5/status/1452802145921732610/photo/1', 'display_url': 'pic.twitter.com/64qu8xhb7J'}]}",,,en,"{'retweet_count': 168, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452802145921732610 type=retweeted],
1453087293842014220,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,1433636371873218562,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453087293842014220,2021-10-26 19:53:02+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
1453087236883238914,"RT @jaemincarts: 🇲🇾 only 

hello this is out from kpop world but pls help rt i wts ipad air 1 32gb wifi only for rm600 including postage 🥺🥺…",,1265273688397504512,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '972153731067273222', 'name': 'Apple iPad', 'description': 'Apple iPad'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1148689566112477184', 'name': 'Wi-Fi'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '888105153038958593', 'name': 'K-pop', 'description': 'K-Pop'}}]",1453087236883238914,2021-10-26 19:52:48+00:00,"{'mentions': [{'start': 3, 'end': 15, 'username': 'jaemincarts', 'id': '1365011744637132800'}]}",,,en,"{'retweet_count': 101, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452487657947160583 type=retweeted],
1453087197444333572,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},1052281009021100032,,1453087197444333572,2021-10-26 19:52:39+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453087125663059972,"RT @ChrisFomunyoh: Hello Yaoundé &amp; world!Anyone tracking the trauma &amp; mental health of the living? It’s more than 6,000,000 people living i…",,1203973974675394560,,1453087125663059972,2021-10-26 19:52:22+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': 'ChrisFomunyoh', 'id': '250709191'}]}",,,en,"{'retweet_count': 35, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452635829977899017 type=retweeted],
1453086961233715200,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},826871849682362368,,1453086961233715200,2021-10-26 19:51:43+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453086930862632961,"RT @KriptoBattle: Hello World ! 
Welcome to the sci-fi game - Kripto Galaxy Battle, where you will get paid for each minute spent playing.…",,1221509052863152129,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364234', 'name': 'Samsung '}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10026230384', 'name': 'Samsung Galaxy'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",1453086930862632961,2021-10-26 19:51:36+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KriptoBattle', 'id': '1428654446699896833'}], 'annotations': [{'start': 62, 'end': 81, 'probability': 0.4798, 'type': 'Other', 'normalized_text': 'Kripto Galaxy Battle'}]}",,,en,"{'retweet_count': 5493, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1432390877981200387 type=retweeted],
1453086877045694464,RT @1_LoveLiberty: Hello World ! I'm 15 minutes old 🥰💙 https://t.co/vfkgZjVeCY,{'media_keys': ['3_1452584689408040963']},384947932,,1453086877045694464,2021-10-26 19:51:23+00:00,"{'mentions': [{'start': 3, 'end': 17, 'username': '1_LoveLiberty', 'id': '2924434627'}], 'urls': [{'start': 55, 'end': 78, 'url': 'https://t.co/vfkgZjVeCY', 'expanded_url': 'https://twitter.com/1_LoveLiberty/status/1452584726972207106/photo/1', 'display_url': 'pic.twitter.com/vfkgZjVeCY'}]}",,,en,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1452584726972207106 type=retweeted],
1453086850411900938,where am i supposed to put my pictures of anna kendrick when my hidden album is all vera farmiga hello this is a real world issue,,1340446286085042176,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809111945383067648', 'name': 'Anna Kendrick', 'description': 'Anna Kendrick'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '885508690018656260', 'name': 'Vera Farmiga', 'description': 'Vera Farmiga'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '809111945383067648', 'name': 'Anna Kendrick', 'description': 'Anna Kendrick'}}, {'domain': {'id': '56', 'name': 'Actor', 'description': 'An actor or actress in the world, like Kate Winslet or Leonardo DiCaprio'}, 'entity': {'id': '885508690018656260', 'name': 'Vera Farmiga', 'description': 'Vera Farmiga'}}]",1453086850411900938,2021-10-26 19:51:16+00:00,"{'annotations': [{'start': 42, 'end': 54, 'probability': 0.9909, 'type': 'Person', 'normalized_text': 'anna kendrick'}, {'start': 84, 'end': 95, 'probability': 0.9604, 'type': 'Person', 'normalized_text': 'vera farmiga'}]}",,,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,
1453086802483417088,"Mayhem says ""Hello World"". https://t.co/6YjzIYRA7G #mySDCstack #SDC21 #Samsung #TheMeowMaster #HashTagSoup",,6320592,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1174344555111469057', 'name': 'Samsung Indonesia'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364234', 'name': 'Samsung '}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10045298641', 'name': 'Samsung USA'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364234', 'name': 'Samsung '}}]",1453086802483417088,2021-10-26 19:51:05+00:00,"{'hashtags': [{'start': 51, 'end': 62, 'tag': 'mySDCstack'}, {'start': 63, 'end': 69, 'tag': 'SDC21'}, {'start': 70, 'end': 78, 'tag': 'Samsung'}, {'start': 79, 'end': 93, 'tag': 'TheMeowMaster'}, {'start': 94, 'end': 106, 'tag': 'HashTagSoup'}], 'urls': [{'start': 27, 'end': 50, 'url': 'https://t.co/6YjzIYRA7G', 'expanded_url': 'https://sdc21mystack.com/sdc-data/html/sdc_5095d6b2-4cde-4898-b677-b89b5c16f5a5.html', 'display_url': 'sdc21mystack.com/sdc-data/html/…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1453086812470005760/sV9B4T_I?format=png&name=orig', 'width': 600, 'height': 600}, {'url': 'https://pbs.twimg.com/news_img/1453086812470005760/sV9B4T_I?format=png&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'SDC21 #mySDCstack', 'description': 'Get ready for SDC21. Make your own unique #mySDCstack.', 'unwound_url': 'https://sdc21mystack.com/sdc-data/html/sdc_5095d6b2-4cde-4898-b677-b89b5c16f5a5.html'}], 'annotations': [{'start': 13, 'end': 23, 'probability': 0.6523, 'type': 'Other', 'normalized_text': 'Hello World'}]}",,,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"[{'start': 51, 'end': 62, 'tag': 'mySDCstack'}, {'start': 63, 'end': 69, 'tag': 'SDC21'}, {'start': 70, 'end': 78, 'tag': 'Samsung'}, {'start': 79, 'end': 93, 'tag': 'TheMeowMaster'}, {'start': 94, 'end': 106, 'tag': 'HashTagSoup'}]"
1453086626033270785,RT @KanchanGupta: “So-called bigoted 'outrage' against Mohammad Shami after India-Pakistan T20 World Cup match was an orchestrated attempt…,,2436757268,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437713821452234752', 'name': ""2021 ICC Men's T20 World Cup""}}, {'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1437805861628375045', 'name': 'Pakistan vs New Zealand'}}, {'domain': {'id': '11', 'name': 'Sport', 'description': 'Types of sports, like soccer and basketball'}, 'entity': {'id': '897814293395103744', 'name': 'Cricket'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814234498686976', 'name': 'Pakistan'}}, {'domain': {'id': '12', 'name': 'Sports Team', 'description': 'A sports team organization, like Arsenal and the Boston Celtics'}, 'entity': {'id': '897814278568161280', 'name': 'India'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1437802949418229761', 'name': ""ICC Men's T20 World Cup""}}]",1453086626033270785,2021-10-26 19:50:23+00:00,"{'mentions': [{'start': 3, 'end': 16, 'username': 'KanchanGupta', 'id': '44704537'}], 'annotations': [{'start': 55, 'end': 68, 'probability': 0.9795, 'type': 'Person', 'normalized_text': 'Mohammad Shami'}, {'start': 76, 'end': 80, 'probability': 0.9605, 'type': 'Place', 'normalized_text': 'India'}, {'start': 82, 'end': 103, 'probability': 0.5673, 'type': 'Other', 'normalized_text': 'Pakistan T20 World Cup'}]}",,,en,"{'retweet_count': 549, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",[<ReferencedTweet id=1453035181443469312 type=retweeted],
